resource {2},Action {7},PathMot {7},PathChr {7},Effect {7},ClipEvent {7},CES_EFFECT {7},CES_SOUND {7},SND_PACK {7},SeEnv {2},ProxyID {2},unionID {7},family {1},sex {1},age {2},job1 {2},job2 {2},job3 {2},job4 {2},outline1 {2},outline2 {2},outline3 {2},outline4 {2},outline5 {2},outline6 {2},outline7 {2},group {2},UI {2},NPCType {1},name {2},TypeFamily {1},UnionSet {1},facial {2},Flag [talk] {1},Flag [map] {1}
19,np0111,pc281000,pc020000,,,,,,9,116,uni6131,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6132,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6133,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6134,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6135,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6136,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6137,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6138,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6139,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6140,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6141,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6142,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6143,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6144,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6145,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6146,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6147,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6148,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6149,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6150,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6151,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6152,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6153,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6154,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6155,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6156,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6157,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6158,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6159,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6160,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6161,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6162,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6163,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6164,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6165,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6166,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6167,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6168,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6169,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6170,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6201,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6202,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6203,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6204,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6205,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6206,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6207,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6208,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6209,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6210,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6211,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6212,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6213,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6214,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6215,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6216,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6217,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6218,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6219,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6220,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6221,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6222,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6223,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6224,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6225,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6226,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6227,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6228,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6229,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6230,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6231,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6232,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6233,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6234,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6235,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6236,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6237,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6238,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6239,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6240,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6241,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6242,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6243,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6244,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6245,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6246,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6247,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6248,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6249,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6250,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6251,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6252,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6253,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6254,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6255,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6256,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6257,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6258,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6259,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6260,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6261,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6262,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6263,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6264,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6265,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6266,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6267,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6268,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6269,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6270,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6301,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6302,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6303,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6304,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6305,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6306,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6307,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6308,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6309,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6310,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6311,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6312,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6313,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6314,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6315,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6316,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6317,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6318,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6319,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6320,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6321,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6322,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6323,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6324,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6325,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6326,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6327,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6328,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6329,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6330,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6331,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6332,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6333,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6334,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6335,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6336,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6337,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6338,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6339,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6340,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6341,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6342,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6343,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6344,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6345,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6346,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6347,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6348,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6349,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6350,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6351,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6352,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6353,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6354,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6355,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6356,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6357,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6358,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6359,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6360,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6361,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6362,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6363,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6364,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6365,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6366,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6367,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6368,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
