<DBEA0DF4> {9},<40307D1F> {2},<F59B6FEA> {7},<23797629> {7},<9EF7C876> {7},<ECFF4F2A> {7},<307BCFCE> {7},<AFF227E1> {7},<7AA41279> {7},<955D6460> {7},<EC2C6223> {2},<12BBD4BC> {2},<539B57F0> {7},<499A9A38> {1},<55819099> {1},<2AC68551> {2},<84D11062> {2},<57EA9F2B> {2},<B9BE158A> {2},<8EBCAFB4> {2},<8E9859A8> {2},<BB4BCAD6> {2},<DACB4DF2> {2},<97F347AA> {2},<CE330BDB> {2},<94FDC57E> {2},<05349E2C> {2},<3CDE1626> {2},<41A318B6> {2},<F5ED412D> {1},<DBAF43F0> {2},<F7E1FAB8> {1},<49BB23FB> {1},<5E421975> {2},<F0375EE4> {1},<3E6D2243> {1}
<17033005>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6350,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<9D594A09>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6351,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<856908DE>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6352,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<BB7DE6D7>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6353,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<2FB89B77>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6354,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<717AA0DB>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6355,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<C0B4A27C>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6356,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<51BF6249>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6357,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<22F4A4C5>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6358,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<2229DAE4>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6359,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<9B473199>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6360,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<57AC653E>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6361,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<6BC1A79C>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6362,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<A29523A3>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6363,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<D3FE20BA>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6364,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<D5103AC7>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6365,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<513923CA>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6366,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<9587DF35>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6367,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<C0B71810>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6368,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<CAD95189>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6369,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<4C4312EE>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6370,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<1D0B3610>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6401,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<2B43FFDC>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6402,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<C6A75945>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6403,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<DB74D403>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6404,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<E4EAC7F3>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6405,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<594590F3>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6406,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<C81826F4>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6407,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<31630BB9>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6408,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<5E178A33>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6409,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<1F4F3D64>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6410,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<A580D7C2>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6411,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<CB5E35DB>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6412,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<A2EFDFD0>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6413,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<EA3664A8>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6414,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<19ABD339>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6415,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<AA746946>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6416,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<2F031CBD>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6417,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<63958983>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6418,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<CD3C396C>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6419,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<0FC28EB2>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6420,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<5D51BEE0>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6421,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<FD156A7D>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6422,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<C3AE88AC>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6423,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<0AAAE791>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6424,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<7FBC2D8A>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6425,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<9142BA1A>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6426,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<F9BCBB33>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6427,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<2239355C>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6428,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<7B0FAC3A>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6429,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<EDEC54C7>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6430,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<D5615360>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6431,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<C8D0C746>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6432,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<FCECE987>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6433,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<591FAA27>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6434,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<3CB02CB4>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6435,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<02624D68>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6436,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<8017CCC4>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6437,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<1480B639>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6438,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<D279B0A7>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6439,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<9D16A039>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6440,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<271B682F>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6441,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<20C66A10>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6442,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<08A51FD9>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6443,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<B4A68025>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6444,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<B509FF4C>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6445,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<CD96D441>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6446,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<0B860A07>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6447,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<3C9B66A8>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6448,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<9F06D405>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6449,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<61CE4178>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6450,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<EB8C8BC5>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6451,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<496316DF>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6452,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<3D111613>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6453,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<8DDA931E>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6454,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<2CB65B4D>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6455,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<1AF18449>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6456,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<37A7E35D>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6457,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<8AD9C6E2>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6458,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<0D99656F>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6459,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<3F2F31BA>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6460,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<F507F80C>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6461,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<738723AB>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6462,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<9D3E7624>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6463,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<4AACA498>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6464,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<24DFE8BF>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6465,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<3C1A32F3>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6466,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<6AC57AEC>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6467,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<E4DD2AE2>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6468,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<F2172479>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6469,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<3CA203BC>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6470,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<442A3FB0>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6501,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<41121E19>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6502,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<30ACD4C8>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6503,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<85786A6F>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6504,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<A856292F>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6505,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<71A0BC1D>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6506,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<B93AF20C>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6507,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<F74B23DF>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6508,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<59CB1D07>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6509,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<83CCBF18>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6510,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<E594EC32>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6511,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<BA41DBB5>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6512,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<62791DB2>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6513,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<8B864AD0>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6514,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<BECC76D6>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6515,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<0BEFA122>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6516,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<86BF0B5A>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6517,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<B186D2ED>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6518,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<1F4DF0E4>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6519,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<BFCF396A>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6520,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<9686749D>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6521,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<29F50D19>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6522,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<A8DC5B0A>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6523,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<D0285CF5>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6524,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<1FCDD28F>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6525,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<39492206>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6526,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<FF85B767>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6527,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<64916850>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6528,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<E14A46DF>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6529,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<C844902A>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6530,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<F241514F>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6531,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<3AE7ED3D>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6532,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<C841B1B5>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6533,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<1A550BB2>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6534,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<B020D32D>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6535,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<CD4EB10A>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6536,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<D4FB25BC>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6537,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<8D2595D5>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6538,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<0B04DF34>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6539,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<CB6111EA>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6540,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<5F2668B9>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6541,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<BAB6029E>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6542,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<7A2A31D9>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6543,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<1DA5424A>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6544,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<044271E6>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6545,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<980627FF>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6546,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<73250392>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6547,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<F72C924A>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6548,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<13A39AC8>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6549,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<44A9A47F>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6550,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<BD492EA3>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6551,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<6F5CEC98>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6552,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<46D1A84C>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6553,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<316C92FF>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6554,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<AA220F70>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6555,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<76D86530>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6556,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<0E18387B>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6557,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<74E3EF7A>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6558,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<DCB7F137>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6559,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<0E9785BA>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6560,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<D746FB25>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6561,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<FF9F6878>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6562,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<D93B8A5A>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6563,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<0611DCBF>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6564,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<249451FF>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6565,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<BB446B05>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6566,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<73FEDB14>,19,np0111,pc281000,pc020000,,,,,,9,116,uni6567,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
